landscape,id,surveyyear,gs,necessary,have,quantity,price
makira,10926,2019,primary school,TRUE,TRUE,-999,null
makira,10926,2019,new clothes,FALSE,FALSE,-999,null
makira,10927,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10927,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10927,2019,radio,FALSE,FALSE,0,null
makira,10927,2019,access high school,FALSE,FALSE,-999,null
makira,10927,2019,access road,TRUE,TRUE,-999,null
makira,10927,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10927,2019,kindergarden,TRUE,TRUE,-999,null
makira,10927,2019,tv,FALSE,FALSE,0,null
makira,10927,2019,solar panel,FALSE,FALSE,0,null
makira,10927,2019,market,TRUE,TRUE,-999,null
makira,10927,2019,bank,FALSE,FALSE,-999,null
makira,10927,2019,phone,TRUE,TRUE,1,null
makira,10927,2019,new clothes,FALSE,FALSE,-999,null
makira,10927,2019,primary school,TRUE,TRUE,-999,null
makira,10927,2019,sewing machine,TRUE,TRUE,1,null
makira,10927,2019,zebu,TRUE,TRUE,2,null
makira,10927,2019,dam,FALSE,FALSE,-999,null
makira,10927,2019,local hospital,FALSE,FALSE,-999,null
makira,10927,2019,enough field,TRUE,TRUE,1,null
makira,10927,2019,agric training,FALSE,FALSE,-999,null
makira,10927,2019,cookstove,FALSE,FALSE,0,null
makira,10927,2019,pot,TRUE,TRUE,2,null
makira,10927,2019,plough,FALSE,FALSE,0,null
makira,10927,2019,electricity village,FALSE,FALSE,-999,null
makira,10927,2019,sport field,TRUE,TRUE,-999,null
makira,10927,2019,library,FALSE,FALSE,-999,null
makira,10927,2019,chicken,FALSE,FALSE,0,null
makira,10927,2019,moto,FALSE,FALSE,0,null
makira,10927,2019,wooden house,FALSE,FALSE,0,null
makira,10927,2019,vet service,TRUE,TRUE,-999,null
makira,10927,2019,security,TRUE,TRUE,-999,null
makira,10927,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10927,2019,mosquito net,TRUE,TRUE,1,null
makira,10927,2019,machete,TRUE,TRUE,2,null
makira,10927,2019,wc,TRUE,TRUE,1,null
makira,10928,2019,library,FALSE,FALSE,-999,null
makira,10928,2019,bank,FALSE,FALSE,-999,null
makira,10928,2019,market,TRUE,TRUE,-999,null
makira,10928,2019,wooden house,TRUE,TRUE,1,null
makira,10928,2019,new clothes,TRUE,TRUE,-999,null
makira,10928,2019,access road,TRUE,TRUE,-999,null
makira,10928,2019,dam,FALSE,FALSE,-999,null
makira,10928,2019,enough field,FALSE,FALSE,0,null
makira,10928,2019,vet service,TRUE,TRUE,-999,null
makira,10928,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10928,2019,zebu,TRUE,TRUE,7,null
makira,10928,2019,mosquito net,TRUE,TRUE,2,null
makira,10928,2019,cookstove,FALSE,FALSE,0,null
makira,10928,2019,tv,FALSE,FALSE,0,null
makira,10928,2019,primary school,TRUE,TRUE,-999,null
makira,10928,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10928,2019,agric training,FALSE,FALSE,-999,null
makira,10928,2019,wc,TRUE,TRUE,1,null
makira,10928,2019,access high school,FALSE,FALSE,-999,null
makira,10928,2019,security,TRUE,TRUE,-999,null
makira,10928,2019,plough,FALSE,FALSE,0,null
makira,10928,2019,sport field,TRUE,TRUE,-999,null
makira,10928,2019,machete,TRUE,TRUE,1,null
makira,10928,2019,phone,FALSE,FALSE,0,null
makira,10928,2019,electricity village,FALSE,FALSE,-999,null
makira,10928,2019,sewing machine,FALSE,FALSE,0,null
makira,10928,2019,solar panel,FALSE,FALSE,0,null
makira,10928,2019,moto,FALSE,FALSE,0,null
makira,10928,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10928,2019,kindergarden,TRUE,TRUE,-999,null
makira,10928,2019,pot,TRUE,TRUE,3,null
makira,10928,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10928,2019,chicken,TRUE,TRUE,10,null
makira,10928,2019,radio,TRUE,TRUE,1,null
makira,10928,2019,local hospital,FALSE,FALSE,-999,null
makira,10929,2019,security,TRUE,TRUE,-999,null
makira,10929,2019,sewing machine,FALSE,FALSE,0,null
makira,10929,2019,wc,FALSE,FALSE,0,null
makira,10929,2019,mosquito net,TRUE,TRUE,3,null
makira,10929,2019,bank,FALSE,FALSE,-999,null
makira,10929,2019,machete,TRUE,TRUE,1,null
makira,10929,2019,local hospital,FALSE,FALSE,-999,null
makira,10929,2019,access high school,FALSE,FALSE,-999,null
makira,10929,2019,primary school,TRUE,TRUE,-999,null
makira,10929,2019,market,TRUE,TRUE,-999,null
makira,10929,2019,sport field,TRUE,TRUE,-999,null
makira,10929,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10929,2019,chicken,FALSE,FALSE,0,null
makira,10929,2019,plough,FALSE,FALSE,0,null
makira,10929,2019,library,FALSE,FALSE,-999,null
makira,10929,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10929,2019,new clothes,FALSE,FALSE,-999,null
makira,10929,2019,radio,FALSE,FALSE,0,null
makira,10929,2019,access road,TRUE,TRUE,-999,null
makira,10929,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10929,2019,moto,FALSE,FALSE,0,null
makira,10929,2019,agric training,FALSE,FALSE,-999,null
makira,10929,2019,vet service,TRUE,TRUE,-999,null
makira,10929,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10929,2019,dam,FALSE,FALSE,-999,null
makira,10929,2019,wooden house,FALSE,FALSE,0,null
makira,10929,2019,kindergarden,TRUE,TRUE,-999,null
makira,10929,2019,pot,TRUE,TRUE,1,null
makira,10929,2019,tv,FALSE,FALSE,0,null
makira,10929,2019,enough field,TRUE,TRUE,1,null
makira,10929,2019,cookstove,FALSE,FALSE,0,null
makira,10929,2019,electricity village,FALSE,FALSE,-999,null
makira,10929,2019,zebu,FALSE,FALSE,0,null
makira,10929,2019,phone,FALSE,FALSE,0,null
makira,10929,2019,solar panel,FALSE,FALSE,0,null
makira,10930,2019,library,FALSE,FALSE,-999,null
makira,10930,2019,electricity village,FALSE,FALSE,-999,null
makira,10930,2019,enough field,TRUE,TRUE,1,null
makira,10930,2019,zebu,TRUE,TRUE,3,null
makira,10930,2019,dam,FALSE,FALSE,-999,null
makira,10930,2019,access high school,FALSE,FALSE,-999,null
makira,10930,2019,sewing machine,TRUE,TRUE,1,null
makira,10930,2019,moto,FALSE,FALSE,0,null
makira,10930,2019,primary school,TRUE,TRUE,-999,null
makira,10930,2019,solar panel,FALSE,FALSE,0,null
makira,10930,2019,bank,FALSE,FALSE,-999,null
makira,10930,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10930,2019,wooden house,TRUE,TRUE,1,null
makira,10930,2019,radio,FALSE,FALSE,0,null
makira,10930,2019,chicken,TRUE,TRUE,10,null
makira,10930,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10930,2019,wc,TRUE,TRUE,1,null
makira,10930,2019,new clothes,FALSE,FALSE,-999,null
makira,10930,2019,machete,TRUE,TRUE,2,null
makira,10930,2019,market,TRUE,TRUE,-999,null
makira,10930,2019,mosquito net,TRUE,TRUE,3,null
makira,10930,2019,security,TRUE,TRUE,-999,null
makira,10930,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10930,2019,cookstove,FALSE,FALSE,0,null
makira,10930,2019,access road,TRUE,TRUE,-999,null
makira,10930,2019,local hospital,FALSE,FALSE,-999,null
makira,10930,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10930,2019,agric training,FALSE,FALSE,-999,null
makira,10930,2019,vet service,TRUE,TRUE,-999,null
makira,10930,2019,sport field,TRUE,TRUE,-999,null
makira,10930,2019,kindergarden,TRUE,TRUE,-999,null
makira,10930,2019,phone,TRUE,TRUE,1,null
makira,10930,2019,tv,FALSE,FALSE,0,null
makira,10930,2019,plough,FALSE,FALSE,0,null
makira,10930,2019,pot,TRUE,TRUE,3,null
makira,10931,2019,solar panel,FALSE,FALSE,0,null
makira,10931,2019,cookstove,FALSE,FALSE,0,null
makira,10931,2019,local hospital,FALSE,FALSE,-999,null
makira,10931,2019,tv,FALSE,FALSE,0,null
makira,10931,2019,market,TRUE,TRUE,-999,null
makira,10931,2019,access road,TRUE,TRUE,-999,null
makira,10931,2019,bank,FALSE,FALSE,-999,null
makira,10931,2019,sport field,TRUE,TRUE,-999,null
makira,10931,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10931,2019,radio,FALSE,FALSE,0,null
makira,10931,2019,wooden house,FALSE,FALSE,0,null
makira,10931,2019,library,FALSE,FALSE,-999,null
makira,10931,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10931,2019,primary school,TRUE,TRUE,-999,null
makira,10931,2019,new clothes,FALSE,FALSE,-999,null
makira,10931,2019,wc,FALSE,FALSE,0,null
makira,10931,2019,zebu,TRUE,TRUE,1,null
makira,10931,2019,pot,TRUE,TRUE,3,null
makira,10931,2019,phone,FALSE,FALSE,0,null
makira,10931,2019,machete,TRUE,TRUE,1,null
makira,10931,2019,security,TRUE,TRUE,-999,null
makira,10931,2019,electricity village,FALSE,FALSE,-999,null
makira,10931,2019,moto,FALSE,FALSE,0,null
makira,10931,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10931,2019,sewing machine,FALSE,FALSE,0,null
makira,10931,2019,plough,FALSE,FALSE,0,null
makira,10931,2019,agric training,FALSE,FALSE,-999,null
makira,10931,2019,vet service,TRUE,TRUE,-999,null
makira,10931,2019,access high school,FALSE,FALSE,-999,null
makira,10931,2019,kindergarden,TRUE,TRUE,-999,null
makira,10931,2019,enough field,TRUE,TRUE,1,null
makira,10931,2019,dam,FALSE,FALSE,-999,null
makira,10931,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10931,2019,chicken,TRUE,TRUE,2,null
makira,10931,2019,mosquito net,TRUE,TRUE,2,null
makira,10932,2019,wooden house,FALSE,FALSE,0,null
makira,10932,2019,radio,FALSE,FALSE,0,null
makira,10932,2019,pot,TRUE,TRUE,1,null
makira,10932,2019,tv,FALSE,FALSE,0,null
makira,10932,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10932,2019,new clothes,TRUE,TRUE,-999,null
makira,10932,2019,electricity village,FALSE,FALSE,-999,null
makira,10932,2019,phone,FALSE,FALSE,0,null
makira,10932,2019,cookstove,FALSE,FALSE,0,null
makira,10932,2019,wc,TRUE,TRUE,1,null
makira,10932,2019,access high school,FALSE,FALSE,-999,null
makira,10932,2019,machete,TRUE,TRUE,2,null
makira,10932,2019,plough,FALSE,FALSE,0,null
makira,10932,2019,bank,FALSE,FALSE,-999,null
makira,10932,2019,chicken,TRUE,TRUE,15,null
makira,10932,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10932,2019,market,TRUE,TRUE,-999,null
makira,10932,2019,moto,FALSE,FALSE,0,null
makira,10932,2019,library,FALSE,FALSE,-999,null
makira,10932,2019,security,TRUE,TRUE,-999,null
makira,10932,2019,mosquito net,TRUE,TRUE,2,null
makira,10932,2019,local hospital,FALSE,FALSE,-999,null
makira,10932,2019,enough field,FALSE,FALSE,0,null
makira,10932,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10932,2019,kindergarden,TRUE,TRUE,-999,null
makira,10932,2019,vet service,TRUE,TRUE,-999,null
makira,10932,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10932,2019,solar panel,FALSE,FALSE,0,null
makira,10932,2019,sewing machine,TRUE,TRUE,1,null
makira,10932,2019,sport field,TRUE,TRUE,-999,null
makira,10932,2019,dam,FALSE,FALSE,-999,null
makira,10932,2019,agric training,FALSE,FALSE,-999,null
makira,10932,2019,primary school,TRUE,TRUE,-999,null
makira,10932,2019,access road,TRUE,TRUE,-999,null
makira,10932,2019,zebu,TRUE,TRUE,4,null
makira,10933,2019,local hospital,FALSE,FALSE,-999,null
makira,10933,2019,dam,FALSE,FALSE,-999,null
makira,10933,2019,access road,TRUE,TRUE,-999,null
makira,10933,2019,solar panel,FALSE,FALSE,0,null
makira,10933,2019,chicken,TRUE,TRUE,6,null
makira,10933,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10933,2019,bank,FALSE,FALSE,-999,null
makira,10933,2019,machete,TRUE,TRUE,1,null
makira,10933,2019,mosquito net,TRUE,TRUE,2,null
makira,10933,2019,pot,TRUE,TRUE,1,null
makira,10933,2019,wc,FALSE,FALSE,0,null
makira,10933,2019,library,FALSE,FALSE,-999,null
makira,10933,2019,new clothes,FALSE,FALSE,-999,null
makira,10933,2019,phone,FALSE,FALSE,0,null
makira,10933,2019,market,TRUE,TRUE,-999,null
makira,10933,2019,sewing machine,FALSE,FALSE,0,null
makira,10933,2019,kindergarden,TRUE,TRUE,-999,null
makira,10933,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10933,2019,plough,FALSE,FALSE,0,null
makira,10933,2019,agric training,FALSE,FALSE,-999,null
makira,10933,2019,access high school,FALSE,FALSE,-999,null
makira,10933,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10933,2019,sport field,TRUE,TRUE,-999,null
makira,10933,2019,wooden house,FALSE,FALSE,0,null
makira,10933,2019,radio,FALSE,FALSE,0,null
makira,10933,2019,zebu,TRUE,TRUE,2,null
makira,10933,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10933,2019,electricity village,FALSE,FALSE,-999,null
makira,10933,2019,cookstove,FALSE,FALSE,0,null
makira,10933,2019,moto,FALSE,FALSE,0,null
makira,10933,2019,primary school,TRUE,TRUE,-999,null
makira,10933,2019,enough field,FALSE,FALSE,0,null
makira,10933,2019,security,TRUE,TRUE,-999,null
makira,10933,2019,tv,FALSE,FALSE,0,null
makira,10933,2019,vet service,TRUE,TRUE,-999,null
makira,10934,2019,access road,TRUE,TRUE,-999,null
makira,10934,2019,enough field,TRUE,TRUE,1,null
makira,10934,2019,radio,TRUE,FALSE,0,null
makira,10934,2019,phone,TRUE,TRUE,1,null
makira,10934,2019,dam,TRUE,FALSE,-999,null
makira,10934,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10934,2019,electricity village,TRUE,FALSE,-999,null
makira,10934,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10934,2019,sewing machine,TRUE,FALSE,0,null
makira,10934,2019,tv,TRUE,FALSE,0,null
makira,10934,2019,drinking water 15min,TRUE,FALSE,-999,null
makira,10934,2019,local hospital,TRUE,FALSE,-999,null
makira,10934,2019,vet service,TRUE,TRUE,-999,null
makira,10934,2019,market,TRUE,TRUE,-999,null
makira,10934,2019,machete,TRUE,TRUE,1,null
makira,10934,2019,bank,TRUE,FALSE,-999,null
makira,10934,2019,agric training,TRUE,FALSE,-999,null
makira,10934,2019,wc,TRUE,TRUE,1,null
makira,10934,2019,new clothes,TRUE,FALSE,-999,null
makira,10934,2019,chicken,TRUE,TRUE,25,null
makira,10934,2019,mosquito net,TRUE,TRUE,3,null
makira,10934,2019,security,TRUE,TRUE,-999,null
makira,10934,2019,kindergarden,TRUE,TRUE,-999,null
makira,10934,2019,access cutting machine,TRUE,FALSE,-999,null
makira,10934,2019,library,TRUE,FALSE,-999,null
makira,10934,2019,sport field,TRUE,TRUE,-999,null
makira,10934,2019,solar panel,TRUE,FALSE,0,null
makira,10934,2019,plough,TRUE,FALSE,0,null
makira,10934,2019,wooden house,TRUE,TRUE,2,null
makira,10934,2019,access high school,TRUE,FALSE,-999,null
makira,10934,2019,pot,TRUE,TRUE,1,null
makira,10934,2019,primary school,TRUE,TRUE,-999,null
makira,10934,2019,zebu,TRUE,TRUE,1,null
makira,10934,2019,cookstove,TRUE,FALSE,0,null
makira,10934,2019,moto,TRUE,FALSE,0,null
makira,10935,2019,plough,FALSE,FALSE,0,null
makira,10935,2019,sewing machine,TRUE,TRUE,1,null
makira,10935,2019,primary school,TRUE,TRUE,-999,null
makira,10935,2019,vet service,TRUE,TRUE,-999,null
makira,10935,2019,radio,FALSE,FALSE,0,null
makira,10935,2019,local hospital,FALSE,FALSE,-999,null
makira,10935,2019,new clothes,TRUE,TRUE,-999,null
makira,10935,2019,bank,FALSE,FALSE,-999,null
makira,10935,2019,zebu,TRUE,TRUE,2,null
makira,10935,2019,kindergarden,TRUE,TRUE,-999,null
makira,10935,2019,security,TRUE,TRUE,-999,null
makira,10935,2019,enough field,TRUE,TRUE,1,null
makira,10935,2019,cookstove,FALSE,FALSE,0,null
makira,10935,2019,electricity village,FALSE,FALSE,-999,null
makira,10935,2019,access road,FALSE,FALSE,-999,null
makira,10935,2019,market,TRUE,TRUE,-999,null
makira,10935,2019,phone,FALSE,FALSE,0,null
makira,10935,2019,pot,TRUE,TRUE,1,null
makira,10935,2019,wooden house,FALSE,FALSE,0,null
makira,10935,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10935,2019,solar panel,FALSE,FALSE,0,null
makira,10935,2019,sport field,TRUE,TRUE,-999,null
makira,10935,2019,chicken,TRUE,TRUE,2,null
makira,10935,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10935,2019,machete,TRUE,TRUE,2,null
makira,10935,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10935,2019,library,FALSE,FALSE,-999,null
makira,10935,2019,tv,FALSE,FALSE,0,null
makira,10935,2019,agric training,TRUE,TRUE,-999,null
makira,10935,2019,wc,TRUE,TRUE,1,null
makira,10935,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10935,2019,dam,FALSE,FALSE,-999,null
makira,10935,2019,moto,FALSE,FALSE,0,null
makira,10935,2019,mosquito net,TRUE,TRUE,3,null
makira,10935,2019,access high school,FALSE,FALSE,-999,null
makira,10936,2019,pot,TRUE,TRUE,2,null
makira,10936,2019,kindergarden,TRUE,TRUE,-999,null
makira,10936,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10936,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10936,2019,local hospital,FALSE,FALSE,-999,null
makira,10936,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10936,2019,tv,FALSE,FALSE,0,null
makira,10936,2019,phone,FALSE,FALSE,0,null
makira,10936,2019,library,FALSE,FALSE,-999,null
makira,10936,2019,market,TRUE,TRUE,-999,null
makira,10936,2019,solar panel,FALSE,FALSE,0,null
makira,10936,2019,security,TRUE,TRUE,-999,null
makira,10936,2019,dam,FALSE,FALSE,-999,null
makira,10936,2019,wooden house,TRUE,TRUE,1,null
makira,10936,2019,machete,TRUE,TRUE,1,null
makira,10936,2019,chicken,TRUE,TRUE,2,null
makira,10936,2019,mosquito net,TRUE,TRUE,2,null
makira,10936,2019,new clothes,FALSE,FALSE,-999,null
makira,10936,2019,access road,TRUE,TRUE,-999,null
makira,10936,2019,sport field,TRUE,TRUE,-999,null
makira,10936,2019,moto,FALSE,FALSE,0,null
makira,10936,2019,electricity village,FALSE,FALSE,-999,null
makira,10936,2019,wc,TRUE,TRUE,1,null
makira,10936,2019,radio,FALSE,FALSE,0,null
makira,10936,2019,primary school,TRUE,TRUE,-999,null
makira,10936,2019,enough field,TRUE,TRUE,1,null
makira,10936,2019,cookstove,FALSE,FALSE,0,null
makira,10936,2019,vet service,TRUE,TRUE,-999,null
makira,10936,2019,agric training,FALSE,FALSE,-999,null
makira,10936,2019,access high school,FALSE,FALSE,-999,null
makira,10936,2019,zebu,TRUE,TRUE,3,null
makira,10936,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10936,2019,plough,FALSE,FALSE,0,null
makira,10936,2019,bank,FALSE,FALSE,-999,null
makira,10936,2019,sewing machine,FALSE,FALSE,0,null
makira,10937,2019,agric training,FALSE,FALSE,-999,null
makira,10937,2019,pot,TRUE,TRUE,1,null
makira,10937,2019,enough field,FALSE,FALSE,0,null
makira,10937,2019,vet service,TRUE,TRUE,-999,null
makira,10937,2019,mosquito net,TRUE,TRUE,2,null
makira,10937,2019,moto,FALSE,FALSE,0,null
makira,10937,2019,electricity village,FALSE,FALSE,-999,null
makira,10937,2019,machete,TRUE,TRUE,1,null
makira,10937,2019,local hospital,FALSE,FALSE,-999,null
makira,10937,2019,security,TRUE,TRUE,-999,null
makira,10937,2019,access road,TRUE,TRUE,-999,null
makira,10937,2019,library,FALSE,FALSE,-999,null
makira,10937,2019,tv,FALSE,FALSE,0,null
makira,10937,2019,phone,TRUE,TRUE,1,null
makira,10937,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10937,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10937,2019,primary school,TRUE,TRUE,-999,null
makira,10937,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10937,2019,bank,FALSE,FALSE,-999,null
makira,10937,2019,cookstove,FALSE,FALSE,0,null
makira,10937,2019,solar panel,FALSE,FALSE,0,null
makira,10937,2019,sport field,TRUE,TRUE,-999,null
makira,10937,2019,kindergarden,TRUE,TRUE,-999,null
makira,10937,2019,chicken,TRUE,TRUE,4,null
makira,10937,2019,plough,FALSE,FALSE,0,null
makira,10937,2019,access high school,FALSE,FALSE,-999,null
makira,10937,2019,wooden house,FALSE,FALSE,0,null
makira,10937,2019,dam,FALSE,FALSE,-999,null
makira,10937,2019,wc,FALSE,FALSE,0,null
makira,10937,2019,zebu,FALSE,FALSE,0,null
makira,10937,2019,sewing machine,FALSE,FALSE,0,null
makira,10937,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10937,2019,new clothes,FALSE,FALSE,-999,null
makira,10937,2019,radio,FALSE,FALSE,0,null
makira,10937,2019,market,TRUE,TRUE,-999,null
makira,10938,2019,bank,FALSE,FALSE,-999,null
makira,10938,2019,new clothes,FALSE,FALSE,-999,null
makira,10938,2019,solar panel,FALSE,FALSE,0,null
makira,10938,2019,access road,TRUE,TRUE,-999,null
makira,10938,2019,local hospital,FALSE,FALSE,-999,null
makira,10938,2019,enough field,TRUE,TRUE,1,null
makira,10938,2019,primary school,TRUE,TRUE,-999,null
makira,10938,2019,sport field,TRUE,TRUE,-999,null
makira,10938,2019,library,FALSE,FALSE,-999,null
makira,10938,2019,phone,FALSE,FALSE,0,null
makira,10938,2019,radio,FALSE,FALSE,0,null
makira,10938,2019,agric training,FALSE,FALSE,-999,null
makira,10938,2019,vet service,TRUE,TRUE,-999,null
makira,10938,2019,market,TRUE,TRUE,-999,null
makira,10938,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10938,2019,zebu,TRUE,TRUE,4,null
makira,10938,2019,wc,FALSE,FALSE,0,null
makira,10938,2019,tv,FALSE,FALSE,0,null
makira,10938,2019,access cutting machine,FALSE,FALSE,-999,null
makira,10938,2019,electricity village,FALSE,FALSE,-999,null
makira,10938,2019,dam,FALSE,FALSE,-999,null
makira,10938,2019,pot,TRUE,TRUE,2,null
makira,10938,2019,wooden house,FALSE,FALSE,0,null
makira,10938,2019,cookstove,FALSE,FALSE,0,null
makira,10938,2019,access high school,FALSE,FALSE,-999,null
makira,10938,2019,machete,TRUE,TRUE,1,null
makira,10938,2019,sewing machine,FALSE,FALSE,0,null
makira,10938,2019,chicken,FALSE,FALSE,0,null
makira,10938,2019,kindergarden,TRUE,TRUE,-999,null
makira,10938,2019,plough,TRUE,TRUE,1,null
makira,10938,2019,drinking water 15min,FALSE,FALSE,-999,null
makira,10938,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10938,2019,moto,FALSE,FALSE,0,null
makira,10938,2019,mosquito net,TRUE,TRUE,2,null
makira,10938,2019,security,TRUE,TRUE,-999,null
makira,10939,2019,phone,TRUE,FALSE,0,null
makira,10939,2019,enough field,TRUE,TRUE,1,null
makira,10939,2019,electricity village,TRUE,FALSE,-999,null
makira,10939,2019,tv,TRUE,FALSE,0,null
makira,10939,2019,vet service,TRUE,TRUE,-999,null
makira,10939,2019,dam,TRUE,FALSE,-999,null
makira,10939,2019,new clothes,TRUE,FALSE,-999,null
makira,10939,2019,security,TRUE,TRUE,-999,null
makira,10939,2019,sport field,TRUE,TRUE,-999,null
makira,10939,2019,primary school,TRUE,TRUE,-999,null
makira,10939,2019,pot,TRUE,TRUE,3,null
makira,10939,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10939,2019,market,TRUE,TRUE,-999,null
makira,10939,2019,machete,TRUE,TRUE,1,null
makira,10939,2019,meals 3 day,TRUE,TRUE,-999,null
makira,10939,2019,cookstove,TRUE,FALSE,0,null
makira,10939,2019,library,TRUE,FALSE,-999,null
makira,10939,2019,mosquito net,TRUE,TRUE,2,null
makira,10939,2019,solar panel,TRUE,FALSE,0,null
makira,10939,2019,access cutting machine,TRUE,FALSE,-999,null
makira,10939,2019,moto,TRUE,FALSE,0,null
makira,10939,2019,wooden house,TRUE,FALSE,0,null
makira,10939,2019,chicken,TRUE,TRUE,25,null
makira,10939,2019,bank,TRUE,FALSE,-999,null
makira,10939,2019,wc,TRUE,TRUE,1,null
makira,10939,2019,agric training,TRUE,TRUE,-999,null
makira,10939,2019,drinking water 15min,TRUE,FALSE,-999,null
makira,10939,2019,plough,TRUE,FALSE,0,null
makira,10939,2019,sewing machine,TRUE,TRUE,1,null
makira,10939,2019,radio,TRUE,FALSE,0,null
makira,10939,2019,access road,TRUE,TRUE,-999,null
makira,10939,2019,zebu,TRUE,TRUE,8,null
makira,10939,2019,access high school,TRUE,FALSE,-999,null
makira,10939,2019,local hospital,TRUE,FALSE,-999,null
makira,10939,2019,kindergarden,TRUE,TRUE,-999,null
makira,10940,2019,wc,TRUE,FALSE,0,null
makira,10940,2019,phone,TRUE,FALSE,0,null
makira,10940,2019,solar panel,TRUE,FALSE,0,null
makira,10940,2019,sport field,TRUE,TRUE,-999,null
makira,10940,2019,primary school,TRUE,TRUE,-999,null
makira,10940,2019,sewing machine,TRUE,FALSE,0,null
makira,10940,2019,new clothes,TRUE,FALSE,-999,null
makira,10940,2019,library,TRUE,FALSE,-999,null
makira,10940,2019,moto,TRUE,FALSE,0,null
makira,10940,2019,pot,TRUE,TRUE,1,null
makira,10940,2019,chicken,TRUE,TRUE,3,null
makira,10940,2019,agric training,TRUE,FALSE,-999,null
makira,10940,2019,mosquito net,TRUE,TRUE,2,null
makira,10940,2019,vet service,TRUE,TRUE,-999,null
makira,10940,2019,access high school,TRUE,FALSE,-999,null
makira,10940,2019,firewood everyday,TRUE,TRUE,-999,null
makira,10940,2019,electricity village,TRUE,FALSE,-999,null
makira,10940,2019,radio,TRUE,FALSE,0,null
makira,10940,2019,machete,TRUE,TRUE,1,null
makira,10940,2019,enough field,TRUE,TRUE,1,null
makira,10940,2019,meals 3 day,FALSE,FALSE,-999,null
makira,10940,2019,cookstove,TRUE,FALSE,0,null
makira,10940,2019,dam,TRUE,FALSE,-999,null
makira,10940,2019,security,TRUE,TRUE,-999,null
makira,10940,2019,market,TRUE,TRUE,-999,null
makira,10940,2019,drinking water 15min,TRUE,FALSE,-999,null
makira,10940,2019,kindergarden,TRUE,TRUE,-999,null
makira,10940,2019,bank,TRUE,FALSE,-999,null
makira,10940,2019,local hospital,TRUE,FALSE,-999,null
makira,10940,2019,access cutting machine,TRUE,FALSE,-999,null
makira,10940,2019,zebu,TRUE,FALSE,0,null
makira,10940,2019,plough,TRUE,FALSE,0,null
makira,10940,2019,tv,TRUE,FALSE,0,null
makira,10940,2019,access road,TRUE,TRUE,-999,null
makira,10940,2019,wooden house,TRUE,FALSE,0,null
makira,10941,2019,vet service,TRUE,TRUE,-999,null
makira,10941,2019,tv,TRUE,FALSE,0,null
makira,10941,2019,primary school,TRUE,FALSE,-999,null
makira,10941,2019,new clothes,TRUE,FALSE,-999,null
makira,10941,2019,market,TRUE,TRUE,-999,null
makira,10941,2019,agric training,TRUE,FALSE,-999,null
makira,10941,2019,kindergarden,TRUE,TRUE,-999,null
makira,10941,2019,enough field,TRUE,TRUE,1,null
makira,10941,2019,solar panel,TRUE,FALSE,0,null
makira,10941,2019,pot,TRUE,FALSE,0,null
makira,10941,2019,drinking water 15min,TRUE,FALSE,-999,null
